metric_type,metric_name,value
actuator_jerk_gradient,joint_0_mean,-0.011742761995116688
actuator_jerk_gradient,joint_0_max,349.32274044855075
actuator_jerk_gradient,joint_0_min,-245.6153856474163
actuator_jerk_gradient,joint_1_mean,-0.8929003002168757
actuator_jerk_gradient,joint_1_max,606.7363127340892
actuator_jerk_gradient,joint_1_min,-574.316931921505
actuator_jerk_gradient,joint_2_mean,0.13937640749652463
actuator_jerk_gradient,joint_2_max,140.69666833989317
actuator_jerk_gradient,joint_2_min,-134.2431874891904
actuator_jerk_gradient,joint_3_mean,-0.27918921701965954
actuator_jerk_gradient,joint_3_max,437.6548526589677
actuator_jerk_gradient,joint_3_min,-424.3784570719979
actuator_jerk_gradient,joint_4_mean,-0.004188416499697977
actuator_jerk_gradient,joint_4_max,138.89428710247316
actuator_jerk_gradient,joint_4_min,-118.61817674861017
actuator_jerk_gradient,joint_5_mean,-0.17686130118801574
actuator_jerk_gradient,joint_5_max,240.0
actuator_jerk_gradient,joint_5_min,-240.0
actuator_jerk_gradient,joint_6_mean,-0.052765559246046576
actuator_jerk_gradient,joint_6_max,37.9223420245419
actuator_jerk_gradient,joint_6_min,-23.995572004312454
energy_draw,mean,0.2072912602334848
energy_draw,max,1.4843899813470218
energy_draw,min,0.0
energy_draw,sum,107.79145532141209
energy_draw,std,0.25755019918450645
energy_regen,mean,0.055361758145859016
energy_regen,max,0.6652005621537098
energy_regen,min,0.0
energy_regen,sum,28.788114235846688
energy_regen,std,0.11025451747154705
energy_net,mean,0.15192950208762573
energy_net,max,1.4843899813470218
energy_net,min,-0.6652005621537098
energy_net,sum,79.00334108556538
energy_net,std,0.31849675187112286
